PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP73	Crypwigh	13	0	0	0	0
BSP73	Crypwigh	13	0	0	0	0
BSP73	Crypwigh	13	0	0	0	0
BSP73	Crypwigh	13	0	0	0	0
BSP73	Crypwigh	15	0	0	0	0
BSP73	Crypwigh	15	0	0	0	0
BSP73	Crypwigh	15	0	0	0	0
BSP73	Crypwigh	15	0	0	0	0
BSP73	Crypwigh	15	0	0	0	0
BSP73	Crypwigh	15	0	0	0	0
BSP73	Crypwigh	16	0	0	0	0
BSP73	Crypwigh	16	0	0	0	0
BSP73	Crypwigh	18	0	0	0	0
BSP73	Crypwigh	19	0	0	0	0
BSP73	Crypwigh	19	0	0	0	0
BSP73	Crypwigh	20	0	0	0	0
BSP73	Crypwigh	20	0	0	0	0
BSP73	Crypwigh	20	0	0	0	0
BSP73	Crypwigh	21	0	0	0	0
BSP73	Crypwigh	23	0	0	0	0
BSP73	Crypwigh	23	0	0	0	0
BSP73	Crypwigh	25	0	0	0	0
BSP73	Crypwigh	25	0	0	0	0
BSP73	Crypwigh	25	0	0	0	0
BSP73	Crypwigh	26	0	0	0	0
BSP73	Crypwigh	26	0	0	0	0
BSP73	Crypwigh	29	0	0	0	0
BSP73	Crypwigh	29	0	0	0	0
BSP73	Crypwigh	30	0	0	0	0
BSP73	Crypwigh	33	0	0	0	0
BSP73	Crypwigh	35	0	0	0	0
BSP73	Crypwigh	35	0	0	0	0
BSP73	Crypwigh	35	0	0	0	0
BSP73	Crypwigh	35	0	0	0	0
BSP73	Crypwigh	35	0	0	0	0
BSP73	Crypwigh	36	0	0	0	0
BSP73	Crypwigh	40	0	0	0	0
BSP73	Crypwigh	42	0	0	0	0
BSP73	Crypwigh	43	0	0	0	0
BSP73	Crypwigh	45	0	0	0	0
BSP73	Crypwigh	48	0	0	0	0
BSP73	Crypwigh	50	0	0	0	0
BSP73	Crypwigh	51	0	0	0	0
BSP73	Crypwigh	52	0	0	0	0
BSP73	Crypwigh	60	0	0	0	0
BSP73	Crypwigh	60	0	0	0	0
BSP73	Crypwigh	65	0	0	0	0
BSP73	Crypwigh	88	0	0	0	0
BSP74	Crypwigh	13	0	0	0	0
BSP74	Crypwigh	13	0	0	0	0
BSP74	Crypwigh	14	0	0	0	0
BSP74	Crypwigh	15	0	0	0	0
BSP74	Crypwigh	15	0	0	0	0
BSP74	Crypwigh	15	0	0	0	0
BSP74	Crypwigh	16	0	0	0	0
BSP74	Crypwigh	16	0	0	0	0
BSP74	Crypwigh	16	0	0	0	0
BSP74	Crypwigh	17	0	0	0	0
BSP74	Crypwigh	17	0	0	0	0
BSP74	Crypwigh	18	0	0	0	0
BSP74	Crypwigh	19	0	0	0	0
BSP74	Crypwigh	20	0	0	0	0
BSP74	Crypwigh	20	0	0	0	0
BSP74	Crypwigh	20	0	0	0	0
BSP74	Crypwigh	22	0	0	0	0
BSP74	Crypwigh	23	0	0	0	0
BSP74	Crypwigh	25	0	0	0	0
BSP74	Crypwigh	26	0	0	0	0
BSP74	Crypwigh	28	0	0	0	0
BSP74	Crypwigh	30	0	0	0	0
BSP74	Crypwigh	30	0	0	0	0
BSP74	Crypwigh	30	0	0	0	0
BSP74	Crypwigh	35	0	0	0	0
BSP74	Crypwigh	35	0	0	0	0
BSP74	Crypwigh	36	0	0	0	0
BSP74	Crypwigh	40	0	0	0	0
BSP74	Crypwigh	41	0	0	0	0
BSP74	Crypwigh	44	0	0	0	0
BSP74	Crypwigh	50	0	0	0	0
BSP74	Crypwigh	54	0	0	0	0
BSP74	Crypwigh	67	0	0	0	0
BSP74	Crypwigh	72	0	0	0	0
BSP74	Crypwigh	75	0	0	0	0
BSP74	Crypwigh	83	0	0	0	0
BSP74	Crypwigh	87	0	0	0	0
BSP74	Crypwigh	114	0	0	0	0
BSP75	Crypwigh	16	0	0	0	0
BSP75	Crypwigh	31	0	0	0	0
BSP75	Crypwigh	61	0	0	0	0
BSP79	Crypwigh	22	0	0	0	0
BSP82	Crypwigh	12	0	0	0	0
BSP82	Crypwigh	18	0	0	0	0
BSP82	Crypwigh	20	0	0	0	0
BSP82	Crypwigh	24	0	0	0	0
BSP82	Crypwigh	24	0	0	0	0
BSP82	Crypwigh	26	0	0	0	0
BSP82	Crypwigh	29	0	0	0	0
BSP82	Crypwigh	44	0	0	0	0
BSP82	Crypwigh	46	0	0	0	0
BSP82	Crypwigh	63	0	0	0	0
BSP82	Crypwigh	94	0	0	0	0
BSP82	Crypwigh	113	0	0	0	0
BSP83	Crypwigh	13	0	0	0	0
BSP83	Crypwigh	14	0	0	0	0
BSP83	Crypwigh	14	0	0	0	0
BSP83	Crypwigh	14	0	0	0	0
BSP83	Crypwigh	15	0	0	0	0
BSP83	Crypwigh	15	0	0	0	0
BSP83	Crypwigh	15	0	0	0	0
BSP83	Crypwigh	16	0	0	0	0
BSP83	Crypwigh	16	0	0	0	0
BSP83	Crypwigh	17	0	0	0	0
BSP83	Crypwigh	17	0	0	0	0
BSP83	Crypwigh	17	0	0	0	0
BSP83	Crypwigh	18	0	0	0	0
BSP83	Crypwigh	19	0	0	0	0
BSP83	Crypwigh	32	0	0	0	0
BSP83	Crypwigh	32	0	0	0	0
BSP84	Crypwigh	16	0	0	0	0
BSP84	Crypwigh	20	0	0	0	0
BSP84	Crypwigh	26	0	0	0	0
BSP84	Crypwigh	29	0	0	0	0
BSP84	Crypwigh	35	0	0	0	0
BSP84	Crypwigh	41	0	0	0	0
BSP84	Crypwigh	43	0	0	0	0
BSP84	Crypwigh	43	0	0	0	0
BSP84	Crypwigh	52	20	0	0	0
BSP84	Crypwigh	53	0	0	0	0
BSP84	Crypwigh	63	0	0	0	0
BSP84	Crypwigh	74	0	0	0	0
BSP84	Crypwigh	74	0	0	0	0
BSP84	Crypwigh	81	0	0	0	0
BSP84	Crypwigh	88	0	0	0	0
BSP91	Crypwigh	26	0	0	0	0
BSP91	Crypwigh	36	0	0	0	0
BSP91	Crypwigh	47	0	0	0	0
BSP91	Crypwigh	72	0	0	0	0
BSP91	Crypwigh	84	0	0	0	0
BSP94	Crypwigh	14	0	0	0	0
BSP94	Crypwigh	15	0	0	0	0
BSP94	Crypwigh	16	0	0	0	0
BSP94	Crypwigh	19	0	0	0	0
BSP94	Crypwigh	19	0	0	0	0
BSP94	Crypwigh	22	0	0	0	0
BSP94	Crypwigh	31	0	0	0	0
BSP94	Crypwigh	41	0	0	0	0
BSP94	Crypwigh	49	0	0	0	0
BSP94	Crypwigh	50	0	0	0	0
BSP94	Crypwigh	50	0	0	0	0
BSP94	Crypwigh	52	0	0	0	0
BSP94	Crypwigh	55	0	0	0	0
BSP94	Crypwigh	58	0	0	0	0
BSP94	Crypwigh	78	0	0	0	0
BSP94	Crypwigh	85	0	0	0	0
BSP94	Crypwigh	94	0	0	0	0
BSP94	Crypwigh	113	0	0	0	0
BSP94	Crypwigh	115	0	0	0	0
BSP98	Crypwigh	16	0	0	0	0
BSP99	Crypwigh	13	0	0	0	0
BSP99	Crypwigh	16	0	0	0	0
BSP99	Crypwigh	18	0	0	0	0
BSP99	Crypwigh	19	0	0	0	0
BSP65	Cyatzeyl	25	0	0	0	0
BSP65	Cyatzeyl	35	0	0	0	0
BSP65	Cyatzeyl	35	0	0	0	0
BSP65	Cyatzeyl	35	0	0	0	0
BSP65	Cyatzeyl	40	0	0	0	0
BSP65	Cyatzeyl	45	0	0	0	0
BSP1	Dalbhorr	14	0	0	0	0
BSP1	Dalbhorr	15	0	0	0	0
BSP1	Dalbhorr	19	0	0	0	0
BSP1	Dalbhorr	56	0	0	0	0
BSP11	Dalbhorr	18	0	0	0	0
BSP11	Dalbhorr	38	0	0	0	0
BSP13	Dalbhorr	20	0	0	0	0
BSP13	Dalbhorr	22	0	0	0	0
BSP13	Dalbhorr	36	0	0	0	0
BSP14	Dalbhorr	13	0	0	0	0
BSP14	Dalbhorr	18	0	0	0	0
BSP14	Dalbhorr	43	0	0	0	0
BSP16	Dalbhorr	12	0	0	0	0
BSP16	Dalbhorr	28	0	0	0	0
BSP16	Dalbhorr	40	0	0	0	0
BSP17	Dalbhorr	66	0	0	0	0
BSP18	Dalbhorr	15	0	0	0	0
BSP18	Dalbhorr	15	0	0	0	0
BSP18	Dalbhorr	22	0	0	0	0
BSP18	Dalbhorr	23	0	0	0	0
BSP18	Dalbhorr	32	28	0	0	0
BSP18	Dalbhorr	39	0	0	0	0
BSP18	Dalbhorr	48	0	0	0	0
BSP18	Dalbhorr	50	0	0	0	0
BSP26	Dalbhorr	29	0	0	0	0
BSP31	Dalbhorr	12	0	0	0	0
BSP33	Dalbhorr	23	0	0	0	0
BSP36	Dalbhorr	15	0	0	0	0
BSP41	Dalbhorr	22	0	0	0	0
BSP41	Dalbhorr	61	0	0	0	0
BSP42	Dalbhorr	13	0	0	0	0
BSP42	Dalbhorr	14	0	0	0	0
BSP42	Dalbhorr	15	0	0	0	0
BSP42	Dalbhorr	16	0	0	0	0
BSP42	Dalbhorr	20	0	0	0	0
BSP43	Dalbhorr	32	0	0	0	0
BSP43	Dalbhorr	32	0	0	0	0
BSP46	Dalbhorr	10	0	0	0	0
BSP55	Dalbhorr	16	0	0	0	0
BSP58	Dalbhorr	20	0	0	0	0
BSP70	Dalbhorr	25	0	0	0	0
BSP72	Dalbhorr	20	0	0	0	0
BSP78	Dalbhorr	19	0	0	0	0
BSP78	Dalbhorr	21	0	0	0	0
BSP78	Dalbhorr	24	0	0	0	0
BSP78	Dalbhorr	28	0	0	0	0
BSP78	Dalbhorr	33	0	0	0	0
BSP78	Dalbhorr	34	0	0	0	0
BSP78	Dalbhorr	53	20	0	0	0
BSP79	Dalbhorr	14	0	0	0	0
BSP79	Dalbhorr	25	0	0	0	0
BSP9	Dalbhorr	23	0	0	0	0
BSP9	Dalbhorr	30	0	0	0	0
BSP9	Dalbhorr	51	0	0	0	0
BSP97	Dalbhorr	32	0	0	0	0
BSP97	Dalbhorr	42	0	0	0	0
BSP97	Dalbhorr	56	0	0	0	0
BSP1	Dalblati	11	0	0	0	0
BSP1	Dalblati	14	13	0	0	0
BSP1	Dalblati	25	0	0	0	0
BSP1	Dalblati	38	0	0	0	0
BSP1	Dalblati	51	24	16	0	0
BSP100	Dalblati	45	0	0	0	0
BSP101	Dalblati	155	0	0	0	0
BSP104	Dalblati	120	0	0	0	0
BSP13	Dalblati	14	0	0	0	0
BSP15	Dalblati	54	0	0	0	0
BSP15	Dalblati	58	0	0	0	0
BSP15	Dalblati	86	0	0	0	0
BSP17	Dalblati	63	0	0	0	0
BSP18	Dalblati	10	0	0	0	0
BSP18	Dalblati	24	0	0	0	0
BSP18	Dalblati	27	0	0	0	0
BSP18	Dalblati	29	0	0	0	0
BSP18	Dalblati	65	51	0	0	0
BSP18	Dalblati	70	0	0	0	0
BSP18	Dalblati	82	0	0	0	0
BSP18	Dalblati	96	0	0	0	0
BSP18	Dalblati	108	0	0	0	0
BSP18	Dalblati	139	82	0	0	0
BSP20	Dalblati	42	0	0	0	0
BSP20	Dalblati	43	0	0	0	0
BSP20	Dalblati	44	0	0	0	0
BSP20	Dalblati	44	0	0	0	0
BSP20	Dalblati	45	0	0	0	0
BSP20	Dalblati	46	0	0	0	0
BSP20	Dalblati	48	0	0	0	0
BSP20	Dalblati	52	0	0	0	0
BSP20	Dalblati	53	0	0	0	0
BSP20	Dalblati	58	0	0	0	0
BSP20	Dalblati	59	0	0	0	0
BSP20	Dalblati	60	0	0	0	0
BSP20	Dalblati	64	0	0	0	0
BSP20	Dalblati	65	0	0	0	0
BSP20	Dalblati	69	0	0	0	0
BSP20	Dalblati	70	0	0	0	0
BSP20	Dalblati	74	0	0	0	0
BSP20	Dalblati	91	0	0	0	0
BSP20	Dalblati	96	0	0	0	0
BSP20	Dalblati	97	0	0	0	0
BSP20	Dalblati	98	0	0	0	0
BSP20	Dalblati	117	0	0	0	0
BSP21	Dalblati	10	0	0	0	0
BSP21	Dalblati	65	0	0	0	0
BSP21	Dalblati	66	0	0	0	0
BSP21	Dalblati	74	0	0	0	0
BSP21	Dalblati	81	0	0	0	0
BSP21	Dalblati	109	0	0	0	0
BSP21	Dalblati	112	0	0	0	0
BSP21	Dalblati	116	0	0	0	0
BSP21	Dalblati	117	0	0	0	0
BSP21	Dalblati	141	0	0	0	0
BSP21	Dalblati	144	0	0	0	0
BSP21	Dalblati	155	0	0	0	0
BSP21	Dalblati	164	0	0	0	0
BSP21	Dalblati	177	0	0	0	0
BSP21	Dalblati	205	0	0	0	0
BSP22	Dalblati	47	0	0	0	0
BSP22	Dalblati	135	23	0	0	0
BSP22	Dalblati	147	0	0	0	0
BSP22	Dalblati	168	0	0	0	0
BSP22	Dalblati	183	142	99	0	0
BSP22	Dalblati	259	0	0	0	0
BSP22	Dalblati	317	0	0	0	0
BSP23	Dalblati	49	0	0	0	0
BSP23	Dalblati	76	0	0	0	0
BSP23	Dalblati	163	0	0	0	0
BSP23	Dalblati	182	0	0	0	0
BSP23	Dalblati	196	0	0	0	0
BSP23	Dalblati	199	0	0	0	0
BSP23	Dalblati	200	0	0	0	0
BSP23	Dalblati	207	0	0	0	0
BSP24	Dalblati	141	0	0	0	0
BSP24	Dalblati	157	0	0	0	0
BSP24	Dalblati	163	0	0	0	0
BSP24	Dalblati	165	0	0	0	0
BSP24	Dalblati	174	0	0	0	0
BSP24	Dalblati	177	0	0	0	0
BSP24	Dalblati	180	0	0	0	0
BSP24	Dalblati	195	0	0	0	0
BSP24	Dalblati	195	0	0	0	0
BSP25	Dalblati	23	0	0	0	0
BSP25	Dalblati	28	0	0	0	0
BSP25	Dalblati	30	0	0	0	0
BSP25	Dalblati	31	0	0	0	0
BSP25	Dalblati	32	0	0	0	0
BSP25	Dalblati	41	0	0	0	0
BSP25	Dalblati	48	0	0	0	0
BSP25	Dalblati	50	0	0	0	0
BSP25	Dalblati	50	0	0	0	0
BSP25	Dalblati	52	0	0	0	0
BSP25	Dalblati	54	0	0	0	0
BSP25	Dalblati	55	0	0	0	0
BSP25	Dalblati	59	0	0	0	0
BSP25	Dalblati	59	0	0	0	0
BSP25	Dalblati	64	0	0	0	0
BSP25	Dalblati	64	0	0	0	0
BSP25	Dalblati	68	0	0	0	0
BSP25	Dalblati	74	0	0	0	0
BSP25	Dalblati	75	0	0	0	0
BSP25	Dalblati	77	0	0	0	0
BSP25	Dalblati	81	0	0	0	0
BSP25	Dalblati	85	0	0	0	0
BSP25	Dalblati	91	0	0	0	0
BSP25	Dalblati	92	0	0	0	0
BSP25	Dalblati	104	0	0	0	0
BSP25	Dalblati	105	0	0	0	0
BSP25	Dalblati	112	0	0	0	0
BSP25	Dalblati	116	0	0	0	0
BSP25	Dalblati	137	0	0	0	0
BSP25	Dalblati	187	0	0	0	0
BSP3	Dalblati	99	0	0	0	0
BSP34	Dalblati	152	0	0	0	0
BSP44	Dalblati	14	0	0	0	0
BSP44	Dalblati	15	0	0	0	0
BSP44	Dalblati	25	20	0	0	0
BSP46	Dalblati	10	0	0	0	0
BSP46	Dalblati	13	0	0	0	0
BSP46	Dalblati	14	11	0	0	0
BSP46	Dalblati	19	17	17	0	0
BSP46	Dalblati	34	0	0	0	0
BSP46	Dalblati	37	0	0	0	0
BSP46	Dalblati	42	0	0	0	0
BSP46	Dalblati	62	0	0	0	0
BSP47	Dalblati	10	0	0	0	0
BSP47	Dalblati	10	0	0	0	0
BSP47	Dalblati	10	0	0	0	0
BSP47	Dalblati	10	0	0	0	0
BSP47	Dalblati	11	0	0	0	0
BSP47	Dalblati	11	0	0	0	0
BSP47	Dalblati	12	0	0	0	0
BSP47	Dalblati	12	0	0	0	0
BSP47	Dalblati	12	0	0	0	0
BSP47	Dalblati	12	0	0	0	0
BSP47	Dalblati	13	0	0	0	0
BSP47	Dalblati	13	0	0	0	0
BSP47	Dalblati	14	14	13	13	0
BSP47	Dalblati	14	0	0	0	0
BSP47	Dalblati	15	0	0	0	0
BSP47	Dalblati	17	0	0	0	0
BSP47	Dalblati	18	0	0	0	0
BSP47	Dalblati	18	0	0	0	0
BSP47	Dalblati	20	16	0	0	0
BSP49	Dalblati	17	0	0	0	0
BSP49	Dalblati	45	0	0	0	0
BSP49	Dalblati	59	0	0	0	0
BSP51	Dalblati	13	0	0	0	0
BSP52	Dalblati	10	0	0	0	0
BSP52	Dalblati	13	0	0	0	0
BSP52	Dalblati	60	19	17	0	0
BSP54	Dalblati	10	0	0	0	0
BSP54	Dalblati	10	0	0	0	0
BSP54	Dalblati	12	0	0	0	0
BSP54	Dalblati	13	0	0	0	0
BSP54	Dalblati	27	0	0	0	0
BSP54	Dalblati	38	0	0	0	0
BSP54	Dalblati	92	0	0	0	0
BSP54	Dalblati	116	0	0	0	0
BSP54	Dalblati	124	0	0	0	0
BSP54	Dalblati	132	0	0	0	0
BSP54	Dalblati	158	0	0	0	0
BSP54	Dalblati	170	0	0	0	0
BSP55	Dalblati	13	0	0	0	0
BSP55	Dalblati	13	0	0	0	0
BSP55	Dalblati	21	0	0	0	0
BSP55	Dalblati	24	0	0	0	0
BSP55	Dalblati	29	0	0	0	0
BSP55	Dalblati	62	60	0	0	0
BSP55	Dalblati	75	0	0	0	0
BSP55	Dalblati	86	0	0	0	0
BSP55	Dalblati	91	0	0	0	0
BSP55	Dalblati	100	0	0	0	0
BSP55	Dalblati	102	0	0	0	0
BSP55	Dalblati	125	0	0	0	0
BSP55	Dalblati	139	0	0	0	0
BSP55	Dalblati	158	0	0	0	0
BSP56	Dalblati	12	0	0	0	0
BSP57	Dalblati	26	0	0	0	0
BSP57	Dalblati	28	0	0	0	0
BSP57	Dalblati	30	0	0	0	0
BSP57	Dalblati	35	0	0	0	0
BSP57	Dalblati	45	0	0	0	0
BSP58	Dalblati	26	0	0	0	0
BSP58	Dalblati	30	28	0	0	0
BSP58	Dalblati	32	0	0	0	0
BSP58	Dalblati	75	0	0	0	0
BSP58	Dalblati	86	0	0	0	0
BSP58	Dalblati	96	0	0	0	0
BSP58	Dalblati	103	0	0	0	0
BSP58	Dalblati	111	0	0	0	0
BSP58	Dalblati	115	0	0	0	0
BSP58	Dalblati	122	0	0	0	0
BSP58	Dalblati	122	0	0	0	0
BSP59	Dalblati	25	0	0	0	0
BSP59	Dalblati	40	0	0	0	0
BSP59	Dalblati	70	0	0	0	0
BSP59	Dalblati	104	0	0	0	0
BSP59	Dalblati	122	0	0	0	0
BSP59	Dalblati	130	0	0	0	0
BSP59	Dalblati	195	0	0	0	0
BSP59	Dalblati	225	0	0	0	0
BSP60	Dalblati	10	0	0	0	0
BSP60	Dalblati	17	0	0	0	0
BSP62	Dalblati	11	0	0	0	0
BSP62	Dalblati	12	0	0	0	0
BSP62	Dalblati	14	0	0	0	0
BSP62	Dalblati	21	0	0	0	0
BSP62	Dalblati	33	0	0	0	0
BSP62	Dalblati	35	0	0	0	0
BSP62	Dalblati	50	0	0	0	0
BSP62	Dalblati	54	0	0	0	0
BSP62	Dalblati	56	0	0	0	0
BSP62	Dalblati	63	0	0	0	0
BSP62	Dalblati	69	0	0	0	0
BSP63	Dalblati	13	0	0	0	0
BSP63	Dalblati	14	0	0	0	0
BSP63	Dalblati	15	0	0	0	0
BSP63	Dalblati	19	0	0	0	0
BSP63	Dalblati	21	0	0	0	0
BSP63	Dalblati	34	0	0	0	0
BSP63	Dalblati	55	0	0	0	0
BSP63	Dalblati	63	0	0	0	0
BSP63	Dalblati	65	0	0	0	0
BSP85	Dalblati	112	0	0	0	0
BSP86	Dalblati	52	0	0	0	0
BSP86	Dalblati	67	0	0	0	0
BSP86	Dalblati	81	0	0	0	0
BSP86	Dalblati	143	0	0	0	0
BSP87	Dalblati	25	0	0	0	0
BSP87	Dalblati	38	0	0	0	0
BSP87	Dalblati	38	0	0	0	0
BSP87	Dalblati	43	0	0	0	0
BSP87	Dalblati	50	0	0	0	0
BSP87	Dalblati	60	51	0	0	0
BSP87	Dalblati	60	47	0	0	0
BSP87	Dalblati	65	0	0	0	0
BSP87	Dalblati	66	0	0	0	0
BSP87	Dalblati	69	59	0	0	0
BSP87	Dalblati	73	0	0	0	0
BSP87	Dalblati	74	0	0	0	0
BSP87	Dalblati	74	0	0	0	0
BSP87	Dalblati	76	0	0	0	0
BSP87	Dalblati	82	0	0	0	0
BSP87	Dalblati	101	0	0	0	0
BSP87	Dalblati	105	0	0	0	0
BSP87	Dalblati	108	97	0	0	0
BSP87	Dalblati	109	0	0	0	0
BSP87	Dalblati	114	0	0	0	0
BSP87	Dalblati	126	0	0	0	0
BSP87	Dalblati	161	0	0	0	0
BSP97	Dalblati	30	0	0	0	0
BSP97	Dalblati	72	54	0	0	0
BSP97	Dalblati	115	112	0	0	0
BSP97	Dalblati	223	0	0	0	0
BSP20	Dalbpani	63	0	0	0	0
BSP20	Dalbpani	108	0	0	0	0
BSP20	Dalbpani	175	0	0	0	0
BSP20	Dalbpani	229	0	0	0	0
BSP21	Dalbpani	20	18	0	0	0
BSP21	Dalbpani	30	0	0	0	0
BSP21	Dalbpani	56	18	13	0	0
BSP21	Dalbpani	81	0	0	0	0
BSP21	Dalbpani	96	0	0	0	0
BSP21	Dalbpani	98	0	0	0	0
BSP21	Dalbpani	104	0	0	0	0
BSP21	Dalbpani	107	0	0	0	0
BSP63	Dalbpani	22	0	0	0	0
BSP63	Dalbpani	22	0	0	0	0
BSP97	Dalbpani	55	0	0	0	0
BSP59	Debrlong	23	20	0	0	0
BSP65	Debrlong	32	0	0	0	0
BSP65	Debrlong	32	0	0	0	0
BSP15	Derrscan	45	0	0	0	0
BSP15	Derrscan	99	0	0	0	0
BSP36	Derrscan	10	0	0	0	0
BSP98	Derrscan	16	0	0	0	0
BSP98	Derrscan	27	0	0	0	0
BSP99	Derrscan	38	0	0	0	0
BSP104	Desmlawi	18	0	0	0	0
BSP104	Desmlawi	20	0	0	0	0
BSP27	Desmlawi	18	0	0	0	0
BSP27	Desmlawi	28	0	0	0	0
BSP29	Desmlawi	16	0	0	0	0
BSP30	Desmlawi	13	0	0	0	0
BSP30	Desmlawi	14	0	0	0	0
BSP30	Desmlawi	19	0	0	0	0
BSP30	Desmlawi	20	0	0	0	0
BSP31	Desmlawi	11	0	0	0	0
BSP42	Desmlawi	10	0	0	0	0
BSP42	Desmlawi	10	0	0	0	0
BSP42	Desmlawi	10	0	0	0	0
BSP42	Desmlawi	10	0	0	0	0
BSP42	Desmlawi	10	0	0	0	0
BSP42	Desmlawi	10	0	0	0	0
BSP42	Desmlawi	11	0	0	0	0
BSP42	Desmlawi	12	0	0	0	0
BSP42	Desmlawi	13	0	0	0	0
BSP42	Desmlawi	14	0	0	0	0
BSP42	Desmlawi	14	0	0	0	0
BSP42	Desmlawi	15	0	0	0	0
BSP42	Desmlawi	15	0	0	0	0
BSP42	Desmlawi	16	0	0	0	0
BSP42	Desmlawi	16	0	0	0	0
BSP42	Desmlawi	17	0	0	0	0
BSP42	Desmlawi	20	0	0	0	0
BSP42	Desmlawi	20	0	0	0	0
BSP42	Desmlawi	22	0	0	0	0
BSP42	Desmlawi	23	0	0	0	0
BSP42	Desmlawi	25	0	0	0	0
BSP69	Desmlawi	12	0	0	0	0
BSP69	Desmlawi	16	0	0	0	0
BSP69	Desmlawi	17	0	0	0	0
BSP69	Desmlawi	18	0	0	0	0
BSP69	Desmlawi	19	0	0	0	0
BSP69	Desmlawi	21	0	0	0	0
BSP69	Desmlawi	56	0	0	0	0
BSP71	Desmlawi	12	0	0	0	0
BSP73	Desmlawi	12	0	0	0	0
BSP79	Desmlawi	19	0	0	0	0
BSP79	Desmlawi	30	0	0	0	0
BSP88	Desmlawi	28	0	0	0	0
BSP88	Desmlawi	33	0	0	0	0
BSP92	Desmlawi	28	0	0	0	0
BSP94	Desmlawi	40	0	0	0	0
BSP99	Desmlawi	18	0	0	0	0
BSP99	Desmlawi	20	0	0	0	0
BSP99	Desmlawi	21	0	0	0	0
BSP99	Desmlawi	22	0	0	0	0
BSP99	Desmlawi	27	0	0	0	0
BSP99	Desmlawi	39	0	0	0	0
BSP99	Desmlawi	39	0	0	0	0
BSP102	Dichgelo	12	0	0	0	0
BSP104	Dichgelo	12	0	0	0	0
BSP104	Dichgelo	12	0	0	0	0
BSP104	Dichgelo	12	0	0	0	0
BSP104	Dichgelo	14	0	0	0	0
BSP104	Dichgelo	15	0	0	0	0
BSP104	Dichgelo	15	0	0	0	0
BSP104	Dichgelo	15	0	0	0	0
BSP104	Dichgelo	16	0	0	0	0
BSP104	Dichgelo	16	0	0	0	0
BSP104	Dichgelo	17	0	0	0	0
BSP104	Dichgelo	17	0	0	0	0
BSP104	Dichgelo	18	0	0	0	0
BSP104	Dichgelo	18	0	0	0	0
BSP104	Dichgelo	18	0	0	0	0
BSP104	Dichgelo	20	0	0	0	0
BSP104	Dichgelo	20	0	0	0	0
BSP104	Dichgelo	20	0	0	0	0
BSP104	Dichgelo	22	0	0	0	0
BSP104	Dichgelo	24	0	0	0	0
BSP104	Dichgelo	25	0	0	0	0
BSP69	Dichgelo	12	0	0	0	0
BSP69	Dichgelo	12	0	0	0	0
BSP69	Dichgelo	13	0	0	0	0
BSP69	Dichgelo	16	0	0	0	0
BSP79	Dichgelo	12	0	0	0	0
BSP82	Dichgelo	11	0	0	0	0
BSP82	Dichgelo	11	0	0	0	0
BSP82	Dichgelo	12	0	0	0	0
BSP82	Dichgelo	13	0	0	0	0
BSP82	Dichgelo	14	0	0	0	0
BSP82	Dichgelo	15	0	0	0	0
BSP82	Dichgelo	15	0	0	0	0
BSP82	Dichgelo	16	0	0	0	0
BSP82	Dichgelo	20	0	0	0	0
BSP82	Dichgelo	27	0	0	0	0
BSP84	Dichgelo	19	0	0	0	0
BSP84	Dichgelo	22	0	0	0	0
BSP88	Dichgelo	24	0	0	0	0
BSP88	Dichgelo	25	0	0	0	0
BSP89	Dichgelo	17	0	0	0	0
BSP89	Dichgelo	18	0	0	0	0
BSP94	Dichgelo	14	0	0	0	0
BSP99	Dichgelo	16	0	0	0	0
BSP1	Dillpent	11	0	0	0	0
BSP1	Dillpent	13	0	0	0	0
BSP1	Dillpent	15	0	0	0	0
BSP1	Dillpent	17	0	0	0	0
BSP1	Dillpent	18	0	0	0	0
BSP1	Dillpent	26	0	0	0	0
BSP10	Dillpent	12	0	0	0	0
BSP10	Dillpent	209	0	0	0	0
BSP102	Dillpent	95	0	0	0	0
BSP11	Dillpent	141	0	0	0	0
BSP11	Dillpent	175	0	0	0	0
BSP11	Dillpent	217	0	0	0	0
BSP13	Dillpent	14	0	0	0	0
BSP13	Dillpent	23	0	0	0	0
BSP13	Dillpent	55	0	0	0	0
BSP13	Dillpent	73	0	0	0	0
BSP13	Dillpent	85	0	0	0	0
BSP13	Dillpent	89	0	0	0	0
BSP13	Dillpent	103	0	0	0	0
BSP13	Dillpent	113	0	0	0	0
BSP13	Dillpent	115	0	0	0	0
BSP15	Dillpent	31	0	0	0	0
BSP15	Dillpent	46	0	0	0	0
BSP15	Dillpent	77	0	0	0	0
BSP15	Dillpent	87	0	0	0	0
BSP16	Dillpent	15	0	0	0	0
BSP16	Dillpent	16	0	0	0	0
BSP16	Dillpent	20	0	0	0	0
BSP16	Dillpent	27	24	0	0	0
BSP16	Dillpent	35	0	0	0	0
BSP16	Dillpent	49	0	0	0	0
BSP16	Dillpent	50	0	0	0	0
BSP16	Dillpent	61	0	0	0	0
BSP16	Dillpent	66	0	0	0	0
BSP16	Dillpent	67	0	0	0	0
BSP16	Dillpent	70	53	0	0	0
BSP16	Dillpent	91	0	0	0	0
BSP16	Dillpent	93	0	0	0	0
BSP16	Dillpent	93	0	0	0	0
BSP16	Dillpent	108	0	0	0	0
BSP16	Dillpent	116	0	0	0	0
