"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","trapType","duplicateTrapCoordinateQF"
"39C00D9870944B96B8AD92DD3F6ADB5A","D03","OSBS","OSBS_004","D10","2013-07-11","MAM.OSBS.2013.07",6,,0
"CE27468D9F9D4B08A2D1625866BC8463","D03","OSBS","OSBS_004","I10","2013-07-11","MAM.OSBS.2013.07",6,,0
"D86F4878E67044908446D5F3E43C8375","D03","OSBS","OSBS_004","B4","2013-07-11","MAM.OSBS.2013.07",6,,0
"5AA81D08497144B3A578BBADF4E01C0F","D03","OSBS","OSBS_004","B5","2013-07-11","MAM.OSBS.2013.07",6,,0
"28F68601332C41CE83F492BCBC743399","D03","OSBS","OSBS_004","B6","2013-07-11","MAM.OSBS.2013.07",6,,0
"F42FD2F39C344AEA94680762B7DAB6FF","D03","OSBS","OSBS_004","B7","2013-07-11","MAM.OSBS.2013.07",6,,0
"724429E1A32041B085E46CFDFDEFCEF5","D03","OSBS","OSBS_004","B1","2013-07-11","MAM.OSBS.2013.07",6,,0
"3DC24A19115C458EB731F5AC96D15DFC","D03","OSBS","OSBS_004","B2","2013-07-11","MAM.OSBS.2013.07",6,,0
"CA2059CD97B3401F89E7A5FBBEC1BA67","D03","OSBS","OSBS_004","B3","2013-07-11","MAM.OSBS.2013.07",6,,0
"676C24DD82E142648E0679FE3B0B9464","D03","OSBS","OSBS_004","B8","2013-07-11","MAM.OSBS.2013.07",6,,0
"5E376CA2831142AFB4360B201873FFD5","D03","OSBS","OSBS_004","B9","2013-07-11","MAM.OSBS.2013.07",6,,0
"D6F376B05F6E4C8C9CEC008C3DF044BA","D03","OSBS","OSBS_004","A5","2013-07-11","MAM.OSBS.2013.07",6,,0
"6D454739F498401095B0F9F37FEAE4B4","D03","OSBS","OSBS_004","A6","2013-07-11","MAM.OSBS.2013.07",6,,0
"F0C6A6D2210A42089A39327BBFB6B63B","D03","OSBS","OSBS_004","A3","2013-07-11","MAM.OSBS.2013.07",6,,0
"A35117FF9E3E429BB730AC76C7DF6DC7","D03","OSBS","OSBS_004","A4","2013-07-11","MAM.OSBS.2013.07",6,,0
"05E7DD9E1732442A9410FDCD11FF0839","D03","OSBS","OSBS_004","A1","2013-07-11","MAM.OSBS.2013.07",2,,0
"C477FF35734F4E25B2AD9888272A010B","D03","OSBS","OSBS_004","A2","2013-07-11","MAM.OSBS.2013.07",6,,0
"FD606383EE1647BE8C8F41662FE70BB2","D03","OSBS","OSBS_004","A9","2013-07-11","MAM.OSBS.2013.07",6,,0
"D444206AF389404E859EA1FE0A242BCD","D03","OSBS","OSBS_004","A7","2013-07-11","MAM.OSBS.2013.07",5,,0
"DF1D669755E640A5A8CF808C3C0BF99F","D03","OSBS","OSBS_004","A8","2013-07-11","MAM.OSBS.2013.07",6,,0
"15066685671C4205A454C7FF8B6F3063","D03","OSBS","OSBS_004","E2","2013-07-11","MAM.OSBS.2013.07",6,,0
"F3D39B96294C48619515D6356959031D","D03","OSBS","OSBS_004","E1","2013-07-11","MAM.OSBS.2013.07",6,,0
"F9F683DD4BA24829BD8E5669FD988BF1","D03","OSBS","OSBS_004","D2","2013-07-11","MAM.OSBS.2013.07",6,,0
"6A129847CFF74F6FB91E00C13991B4E9","D03","OSBS","OSBS_004","D3","2013-07-11","MAM.OSBS.2013.07",6,,0
"37FFF942022F4CC5812531A7D1FA8954","D03","OSBS","OSBS_004","D4","2013-07-11","MAM.OSBS.2013.07",6,,0
"F697D0FB8FC7493881BD52A615195526","D03","OSBS","OSBS_004","F9","2013-07-11","MAM.OSBS.2013.07",6,,0
"BFDA6E1EDADA4563AFE136A70364FC00","D03","OSBS","OSBS_004","F8","2013-07-11","MAM.OSBS.2013.07",6,,0
"007F44AE2F3345BAA2FDD7CA93B62F55","D03","OSBS","OSBS_004","F7","2013-07-11","MAM.OSBS.2013.07",6,,0
"72BC1B1FB9E04F4FBB670DC924A1A97F","D03","OSBS","OSBS_004","F6","2013-07-11","MAM.OSBS.2013.07",6,,0
"08B8F3E51D254D9AA992FBBAB571617F","D03","OSBS","OSBS_004","F5","2013-07-11","MAM.OSBS.2013.07",6,,0
"052502628EA44CBFA02B809B978CA69C","D03","OSBS","OSBS_004","F4","2013-07-11","MAM.OSBS.2013.07",6,,0
"5B0FAE987E1A4C9EA9EDCFB88F166386","D03","OSBS","OSBS_004","G3","2013-07-11","MAM.OSBS.2013.07",6,,0
"1F11F769BD1241C5AB558BFDA6472DA6","D03","OSBS","OSBS_004","G4","2013-07-11","MAM.OSBS.2013.07",6,,0
"260318CC843A4AB9A95E18B82B6A04D1","D03","OSBS","OSBS_004","G1","2013-07-11","MAM.OSBS.2013.07",6,,0
"50F0CB8F8B4F4C5CB10F025561CF19AA","D03","OSBS","OSBS_004","G2","2013-07-11","MAM.OSBS.2013.07",6,,0
"904E9F5E37FD4F238C660B0AA2039E28","D03","OSBS","OSBS_004","E8","2013-07-11","MAM.OSBS.2013.07",6,,0
"131EA84428B043D0AED17EF3FFC89F7E","D03","OSBS","OSBS_004","E7","2013-07-11","MAM.OSBS.2013.07",6,,0
"D5D42FE58DE24D3FAA1E9BC5156A7B26","D03","OSBS","OSBS_004","E9","2013-07-11","MAM.OSBS.2013.07",6,,0
"665895CA595F4E719AB2BFAD2BA54385","D03","OSBS","OSBS_004","E4","2013-07-11","MAM.OSBS.2013.07",6,,0
"CB4D1EC15C9843FA81A624011671CE88","D03","OSBS","OSBS_004","E3","2013-07-11","MAM.OSBS.2013.07",6,,0
"68F6EA4782FE4B3FA57333B10EF3121C","D03","OSBS","OSBS_004","E6","2013-07-11","MAM.OSBS.2013.07",6,,0
"3E06B2826EFB42DDAB87B3E0B0692D15","D03","OSBS","OSBS_004","E5","2013-07-11","MAM.OSBS.2013.07",6,,0
"B144B06A61DD4774B9421A5496BBA926","D03","OSBS","OSBS_004","F1","2013-07-11","MAM.OSBS.2013.07",6,,0
"A73C628E9AB644129D57BECAA67AB129","D03","OSBS","OSBS_004","F2","2013-07-11","MAM.OSBS.2013.07",6,,0
"9BAA46347A7D4E9588B9BA711FDAAB95","D03","OSBS","OSBS_004","F3","2013-07-11","MAM.OSBS.2013.07",6,,0
"C360102C4AAF41E4AB3E82AC35B956E8","D03","OSBS","OSBS_004","H9","2013-07-11","MAM.OSBS.2013.07",6,,0
"606A978EF973436DA0CBD26CDCAC90D8","D03","OSBS","OSBS_004","H8","2013-07-11","MAM.OSBS.2013.07",6,,0
"719C38C263C6426BAA177DAA328EC7B5","D03","OSBS","OSBS_004","H7","2013-07-11","MAM.OSBS.2013.07",6,,0
"DB8AFC72B8B84CC4A42BBF11CE60CA10","D03","OSBS","OSBS_004","H6","2013-07-11","MAM.OSBS.2013.07",6,,0
"DDE53863AF2B42E79D8BAD0DF58BF8CC","D03","OSBS","OSBS_004","I1","2013-07-11","MAM.OSBS.2013.07",6,,0
"C10C33F2016A4008AA5569727E482475","D03","OSBS","OSBS_004","I2","2013-07-11","MAM.OSBS.2013.07",6,,0
"2F6CEB69523F4FCAAE76A8BA3B2371FA","D03","OSBS","OSBS_004","I5","2013-07-11","MAM.OSBS.2013.07",6,,0
"A2F1CCDA8CEE47A5802014E217BE3335","D03","OSBS","OSBS_004","I6","2013-07-11","MAM.OSBS.2013.07",6,,0
"C1C2584314F4429A99398A14E40B7ADB","D03","OSBS","OSBS_004","I3","2013-07-11","MAM.OSBS.2013.07",6,,0
"12D32B40C40E446998AAC5FF12EA7548","D03","OSBS","OSBS_004","I4","2013-07-11","MAM.OSBS.2013.07",6,,0
"701FE0C562484276931270E18FDE84D4","D03","OSBS","OSBS_004","G6","2013-07-11","MAM.OSBS.2013.07",6,,0
"EFCF7DB6C9214EB1A7D01AE2C9CAEBF1","D03","OSBS","OSBS_004","G5","2013-07-11","MAM.OSBS.2013.07",6,,0
"890B96F69498478BA5A7FEBA1C9E032B","D03","OSBS","OSBS_004","G8","2013-07-11","MAM.OSBS.2013.07",6,,0
"28A693ACCA294B0FBFE4109D8B821D34","D03","OSBS","OSBS_004","G7","2013-07-11","MAM.OSBS.2013.07",6,,0
"879E2EEA9D4B4D1EB7E80824DA2613F3","D03","OSBS","OSBS_004","G9","2013-07-11","MAM.OSBS.2013.07",6,,0
"70E17E2BC3B74976A1845E0776FC209B","D03","OSBS","OSBS_004","H1","2013-07-11","MAM.OSBS.2013.07",6,,0
"EE5DCC96FA2541D5A92435BF411F0111","D03","OSBS","OSBS_023","I5","2013-07-12","MAM.OSBS.2013.07",6,,0
"061D9FDB5D634352B9098598FEE0D1FC","D03","OSBS","OSBS_023","I6","2013-07-12","MAM.OSBS.2013.07",6,,0
"425CF6ECC7A94FDD8B34D5C3CCA74862","D03","OSBS","OSBS_023","I7","2013-07-12","MAM.OSBS.2013.07",6,,0
"9C14F8E2725542ED81DCDF19B8C8F7CB","D03","OSBS","OSBS_023","I8","2013-07-12","MAM.OSBS.2013.07",6,,0
"1408E6617D274E07B9C9EA310027D90B","D03","OSBS","OSBS_023","I9","2013-07-12","MAM.OSBS.2013.07",6,,0
"879654C4C6CB4913A0E8B8A6A4C86A4A","D03","OSBS","OSBS_023","D5","2013-07-12","MAM.OSBS.2013.07",6,,0
"3345F22C90A74D67BAA67A0059525D4F","D03","OSBS","OSBS_023","D4","2013-07-12","MAM.OSBS.2013.07",6,,0
"98FF5B58C00F4E61B4D9B69DA1EBF64B","D03","OSBS","OSBS_023","D3","2013-07-12","MAM.OSBS.2013.07",6,,0
"BE04DE4234BB41FBB8C6BD14D662E163","D03","OSBS","OSBS_023","F10","2013-07-12","MAM.OSBS.2013.07",6,,0
"4A202DB0E5CD45B4B0E1D372F8121263","D03","OSBS","OSBS_023","D2","2013-07-12","MAM.OSBS.2013.07",6,,0
"F60EBCF977724D109E8706ED462D3412","D03","OSBS","OSBS_023","D1","2013-07-12","MAM.OSBS.2013.07",6,,0
"6E1F9729BDC94D2EBCD3D2EC2F34B128","D03","OSBS","OSBS_023","H10","2013-07-12","MAM.OSBS.2013.07",6,,0
"06AE937279AA4AA68A4DAF559B6B8A09","D03","OSBS","OSBS_023","C9","2013-07-12","MAM.OSBS.2013.07",6,,0
"F9068638E83D41AE94FD0C1309C96BB4","D03","OSBS","OSBS_023","C7","2013-07-12","MAM.OSBS.2013.07",6,,0
"4D7EBF46CB3C41F7ABD9AD194562C5E3","D03","OSBS","OSBS_023","C8","2013-07-12","MAM.OSBS.2013.07",6,,0
"57D17B8EAB014677A01351FC1EBB1CE2","D03","OSBS","OSBS_023","C5","2013-07-12","MAM.OSBS.2013.07",6,,0
"B4C109056802439C8BCED4B54A9DFCA3","D03","OSBS","OSBS_023","C6","2013-07-12","MAM.OSBS.2013.07",6,,0
"AEB4978117AA4C6691A41187CE786A28","D03","OSBS","OSBS_023","C2","2013-07-12","MAM.OSBS.2013.07",6,,0
"496A584D086547A1A8F6F1EB40E4E99C","D03","OSBS","OSBS_023","C1","2013-07-12","MAM.OSBS.2013.07",6,,0
"44DC6A3FDAD6427BAC95B9223C3EBE1D","D03","OSBS","OSBS_023","C4","2013-07-12","MAM.OSBS.2013.07",6,,0
"D6C096EE63EF4C22A3E3D6AF71122264","D03","OSBS","OSBS_023","C3","2013-07-12","MAM.OSBS.2013.07",6,,0
"49336C1166C343B08D8AD80F7663301A","D03","OSBS","OSBS_023","B8","2013-07-12","MAM.OSBS.2013.07",6,,0
"A4A2C556C8C54610AC99B73CF15D021F","D03","OSBS","OSBS_023","B9","2013-07-12","MAM.OSBS.2013.07",6,,0
"2D4B29B1D305464083381E8DAA68E7B6","D03","OSBS","OSBS_023","B4","2013-07-12","MAM.OSBS.2013.07",6,,0
"8A71CF012E884CC4ACBEC5C05AB15069","D03","OSBS","OSBS_023","B5","2013-07-12","MAM.OSBS.2013.07",5,,0
"002785CBD0C843C4BDA7BB410B728666","D03","OSBS","OSBS_023","B6","2013-07-12","MAM.OSBS.2013.07",6,,0
"85D0129D42C14E55BE85BF62E508D99A","D03","OSBS","OSBS_023","B7","2013-07-12","MAM.OSBS.2013.07",6,,0
"645809AD9F7047D3AF8DFD1364753CEB","D03","OSBS","OSBS_023","F3","2013-07-12","MAM.OSBS.2013.07",6,,0
"C974476BD0554D7AB019B3111178779D","D03","OSBS","OSBS_023","F2","2013-07-12","MAM.OSBS.2013.07",6,,0
"971AC096DCED46DCB100E92495DE898D","D03","OSBS","OSBS_023","F1","2013-07-12","MAM.OSBS.2013.07",6,,0
"85C8D985FF2E476E9EB878AF8C3BE058","D03","OSBS","OSBS_023","F7","2013-07-12","MAM.OSBS.2013.07",6,,0
"73248676B5224673AD6A7FEB78FE66F7","D03","OSBS","OSBS_023","F6","2013-07-12","MAM.OSBS.2013.07",6,,0
"F6DF11878F9243249CFC558CEA5664AA","D03","OSBS","OSBS_023","F5","2013-07-12","MAM.OSBS.2013.07",6,,0
"63E5349CF60F495993EF0932E9E13A12","D03","OSBS","OSBS_023","F4","2013-07-12","MAM.OSBS.2013.07",6,,0
"CE9FE4C0668849A096622E89F231D922","D03","OSBS","OSBS_023","E9","2013-07-12","MAM.OSBS.2013.07",6,,0
"EBD3AA6B9BEC48B3B0BD284A5411B513","D03","OSBS","OSBS_023","E7","2013-07-12","MAM.OSBS.2013.07",6,,0
"E4638D5C7E8444C78319172091A79310","D03","OSBS","OSBS_023","E8","2013-07-12","MAM.OSBS.2013.07",6,,0
"FEB303106F39405192DF36D823BC6FD2","D03","OSBS","OSBS_023","E2","2013-07-12","MAM.OSBS.2013.07",6,,0
"2F6C0A7D26094FBD8097B8B2B172535D","D03","OSBS","OSBS_023","E1","2013-07-12","MAM.OSBS.2013.07",5,,0
"743694992B9F494EA0290C6B2A378DF2","D03","OSBS","OSBS_023","E4","2013-07-12","MAM.OSBS.2013.07",6,,0
"E0CCE01832574D329AA73327F6191A66","D03","OSBS","OSBS_023","E3","2013-07-12","MAM.OSBS.2013.07",6,,0
"D84E921E3623473298B78EF35DC5D39E","D03","OSBS","OSBS_023","E6","2013-07-12","MAM.OSBS.2013.07",6,,0
"1D792A0E03E643EBB8DB942234740BD9","D03","OSBS","OSBS_023","E5","2013-07-12","MAM.OSBS.2013.07",6,,0
"627099EA733B4E79948BE94A3F552293","D03","OSBS","OSBS_023","D6","2013-07-12","MAM.OSBS.2013.07",6,,0
"3C77D694EEAA430980438F5476A6C04E","D03","OSBS","OSBS_023","D7","2013-07-12","MAM.OSBS.2013.07",6,,0
"A2E435DC7EEF4684B1794EA665C06AE8","D03","OSBS","OSBS_023","D8","2013-07-12","MAM.OSBS.2013.07",6,,0
"8B42EC4748D744D98DA340836C8D0959","D03","OSBS","OSBS_023","D9","2013-07-12","MAM.OSBS.2013.07",6,,0
"D1B68B8CE8924B25827F096AC04004D0","D03","OSBS","OSBS_023","A4","2013-07-12","MAM.OSBS.2013.07",6,,0
"00FEB0D64A9447FEBF948B7301B60DFF","D03","OSBS","OSBS_023","A3","2013-07-12","MAM.OSBS.2013.07",6,,0
"2BC18A78A2EF4AD6B344DC7F1FE662B9","D03","OSBS","OSBS_023","J10","2013-07-12","MAM.OSBS.2013.07",6,,0
"7F3C62C215CF4C20857ABAC42BF80241","D03","OSBS","OSBS_023","D10","2013-07-12","MAM.OSBS.2013.07",6,,0
"CAF04DCF221F4328B2BEB58511F28260","D03","OSBS","OSBS_023","G10","2013-07-12","MAM.OSBS.2013.07",6,,0
"941095A5DCAE4A59BF5ED65ACF3493AA","D03","OSBS","OSBS_023","A6","2013-07-12","MAM.OSBS.2013.07",6,,0
"050B65524F984285823335AB067FCB1C","D03","OSBS","OSBS_023","A5","2013-07-12","MAM.OSBS.2013.07",6,,0
"49ADCF3DC1364D42B356212F08CF767F","D03","OSBS","OSBS_023","A8","2013-07-12","MAM.OSBS.2013.07",6,,0
"0F0BBBD015DD4635A70ED2319D88BF28","D03","OSBS","OSBS_023","A7","2013-07-12","MAM.OSBS.2013.07",6,,0
"2AF98ED3C5A94962AAE6C39C1395430D","D03","OSBS","OSBS_023","A9","2013-07-12","MAM.OSBS.2013.07",6,,0
"28328C45FF724EC5B52F2F30665E3E00","D03","OSBS","OSBS_023","B1","2013-07-12","MAM.OSBS.2013.07",6,,0
"3BFE259E27864C8F987C9B4191C579E5","D03","OSBS","OSBS_023","B2","2013-07-12","MAM.OSBS.2013.07",6,,0
"16F5B424DE0344199F88D67033EA718C","D03","OSBS","OSBS_023","B3","2013-07-12","MAM.OSBS.2013.07",6,,0
"7230380ADD844179BE31DD84F9B2424F","D03","OSBS","OSBS_023","A1","2013-07-12","MAM.OSBS.2013.07",6,,0
"D05F307D372A4E8C8D050965E2D79B2C","D03","OSBS","OSBS_023","A2","2013-07-12","MAM.OSBS.2013.07",6,,0
"7647DFA45DB4460D9DE340D37724764D","D03","OSBS","OSBS_023","B10","2013-07-12","MAM.OSBS.2013.07",6,,0
"298B26A9DDFF44F58152EF437C3BB593","D03","OSBS","OSBS_023","F9","2013-07-12","MAM.OSBS.2013.07",6,,0
"63E51E2E20394EB1BCED781DA2384A3D","D03","OSBS","OSBS_023","F8","2013-07-12","MAM.OSBS.2013.07",6,,0
"AD98A67FA31F438AA7ECF25ADB0B9B81","D03","OSBS","OSBS_023","J2","2013-07-12","MAM.OSBS.2013.07",6,,0
"50047F8B1BD34EEFB7E797F81F3A8825","D03","OSBS","OSBS_023","J3","2013-07-12","MAM.OSBS.2013.07",6,,0
"000983F40D46426AB8A2B34B3F63AE74","D03","OSBS","OSBS_023","J1","2013-07-12","MAM.OSBS.2013.07",6,,0
"33134D855C4944F0802B0DE013C75121","D03","OSBS","OSBS_023","J6","2013-07-12","MAM.OSBS.2013.07",6,,0
"B32E9E22FA1349A69C539A4AED7FB2C0","D03","OSBS","OSBS_023","J7","2013-07-12","MAM.OSBS.2013.07",6,,0
"F03AC024AD1F4D47807192C4F792863A","D03","OSBS","OSBS_023","J4","2013-07-12","MAM.OSBS.2013.07",6,,0
"D34A21759A214FE3A897DFFC42FD0848","D03","OSBS","OSBS_023","J5","2013-07-12","MAM.OSBS.2013.07",6,,0
"DD17779CFC8B4DCDB85C65A136029633","D03","OSBS","OSBS_023","J8","2013-07-12","MAM.OSBS.2013.07",6,,0
"1FEF50832AC64BBBAC22D70EEFBFC0B9","D03","OSBS","OSBS_023","J9","2013-07-12","MAM.OSBS.2013.07",6,,0
"733ADC0455F546E2B656FE3A8B4E244E","D03","OSBS","OSBS_023","C10","2013-07-12","MAM.OSBS.2013.07",6,,0
"C2D79DBE5D384F728F6FAAA6A74A7581","D03","OSBS","OSBS_023","I10","2013-07-12","MAM.OSBS.2013.07",6,,0
"0B6E71128ED247C79317553D4A1DDDA3","D03","OSBS","OSBS_023","A10","2013-07-12","MAM.OSBS.2013.07",6,,0
"C82881E3B3354D98A79DF42D94F38768","D03","OSBS","OSBS_023","E10","2013-07-12","MAM.OSBS.2013.07",2,,0
"0E0E76C2CC4144FF819895D8E0BC0321","D03","OSBS","OSBS_023","H1","2013-07-12","MAM.OSBS.2013.07",6,,0
"20228F3258F141D89F536BEF0B42032A","D03","OSBS","OSBS_023","H8","2013-07-12","MAM.OSBS.2013.07",6,,0
"852A215392F444D9A564D61A96A81840","D03","OSBS","OSBS_023","H9","2013-07-12","MAM.OSBS.2013.07",6,,0
"92DEF9A8F2DD4737AF79D2FBFEA32BDC","D03","OSBS","OSBS_023","H6","2013-07-12","MAM.OSBS.2013.07",6,,0
"726ABA4CB70D4396A0EBA655857765E5","D03","OSBS","OSBS_023","H7","2013-07-12","MAM.OSBS.2013.07",6,,0
"63120ECE365E4D9E94C62D99886D22D9","D03","OSBS","OSBS_023","H4","2013-07-12","MAM.OSBS.2013.07",6,,0
"82819D8C0C394794A3EF19FD92E31839","D03","OSBS","OSBS_023","H5","2013-07-12","MAM.OSBS.2013.07",6,,0
"CB94E40CB26549F98BFD46D5C432352F","D03","OSBS","OSBS_023","H2","2013-07-12","MAM.OSBS.2013.07",6,,0
"ED27FE4CCD354D7EAE7EB625E3270A06","D03","OSBS","OSBS_023","H3","2013-07-12","MAM.OSBS.2013.07",6,,0
"CE43F5D1CB904691976A1657849F0A2D","D03","OSBS","OSBS_023","G9","2013-07-12","MAM.OSBS.2013.07",6,,0
"5658D5CFFF564997B073363FB9AB7245","D03","OSBS","OSBS_023","G5","2013-07-12","MAM.OSBS.2013.07",6,,0
"17607FC68C574B4E8B3283187A569A9B","D03","OSBS","OSBS_023","G6","2013-07-12","MAM.OSBS.2013.07",6,,0
"FD004159040842F2AE5605F93764F014","D03","OSBS","OSBS_023","G7","2013-07-12","MAM.OSBS.2013.07",6,,0
"A78F89674BD644F389986883F93349E4","D03","OSBS","OSBS_023","G8","2013-07-12","MAM.OSBS.2013.07",6,,0
"FC21292FAE10494C85B8F9C857BDD89A","D03","OSBS","OSBS_023","G1","2013-07-12","MAM.OSBS.2013.07",6,,0
"85DADA674B7945F586FDB96037F65EB4","D03","OSBS","OSBS_023","G2","2013-07-12","MAM.OSBS.2013.07",6,,0
"42A03514D3A84AB388BAA065033D60F0","D03","OSBS","OSBS_023","G3","2013-07-12","MAM.OSBS.2013.07",6,,0
"718F83A1C16E42C1AE7EFA084E6EE539","D03","OSBS","OSBS_023","G4","2013-07-12","MAM.OSBS.2013.07",6,,0
"A12E6E2FD93E44789E712C5547A876A6","D03","OSBS","OSBS_023","I1","2013-07-12","MAM.OSBS.2013.07",6,,0
"AA9549AF3D9D44818370588C6E7E1C5E","D03","OSBS","OSBS_023","I2","2013-07-12","MAM.OSBS.2013.07",6,,0
"096AD37167B74DC7BAA55E85F64B28FF","D03","OSBS","OSBS_023","I3","2013-07-12","MAM.OSBS.2013.07",6,,0
"B6DC5DB6CF0341759049765362AB3402","D03","OSBS","OSBS_023","I4","2013-07-12","MAM.OSBS.2013.07",6,,0
"410F75C848AD4F8992AE421BEB920D2A","D03","OSBS","OSBS_023","G2","2013-07-13","MAM.OSBS.2013.07",6,,0
"CE00FF5D972049D197D9C5495D303D7F","D03","OSBS","OSBS_023","F1","2013-07-13","MAM.OSBS.2013.07",6,,0
"1C1D1C9B7B41468FBAD132663C697BED","D03","OSBS","OSBS_023","E8","2013-07-13","MAM.OSBS.2013.07",6,,0
"DD0F10CE322A4EF28A700511E676FEA5","D03","OSBS","OSBS_023","E9","2013-07-13","MAM.OSBS.2013.07",6,,0
"8E9A3608E1914747B57CA57E96219864","D03","OSBS","OSBS_023","E10","2013-07-13","MAM.OSBS.2013.07",6,,0
"B96CA915112D4001A183E2F46C29EB46","D03","OSBS","OSBS_023","I2","2013-07-13","MAM.OSBS.2013.07",6,,0
"897A0F64B3014510882F72B6881B772B","D03","OSBS","OSBS_023","I3","2013-07-13","MAM.OSBS.2013.07",6,,0
"A2AD8850D97C44118949E9879EEE7D71","D03","OSBS","OSBS_023","I1","2013-07-13","MAM.OSBS.2013.07",6,,0
"89844C89DA5A46A09D12C4F65C40AEE6","D03","OSBS","OSBS_023","I6","2013-07-13","MAM.OSBS.2013.07",6,,0
"26007864C5984EA8BDD7AAFD3AFF3743","D03","OSBS","OSBS_023","I7","2013-07-13","MAM.OSBS.2013.07",6,,0
"C6842BDADDC8459E8810B2EFE49FBF11","D03","OSBS","OSBS_023","I4","2013-07-13","MAM.OSBS.2013.07",6,,0
"A9493E7170164CB492E0E4F446217D68","D03","OSBS","OSBS_023","I5","2013-07-13","MAM.OSBS.2013.07",6,,0
"EAAAD09E75E844EF8A334E0D991F8B53","D03","OSBS","OSBS_023","I8","2013-07-13","MAM.OSBS.2013.07",6,,0
"32D5F0E6BDF540259B8BBEFF16F2B5E3","D03","OSBS","OSBS_023","I9","2013-07-13","MAM.OSBS.2013.07",6,,0
"8305A7A8B5A74F9B9DA65B21EAFE0324","D03","OSBS","OSBS_023","H1","2013-07-13","MAM.OSBS.2013.07",5,,0
"F8EB64FF523A4AE1AE7DD71F7D5730A5","D03","OSBS","OSBS_023","H2","2013-07-13","MAM.OSBS.2013.07",6,,0
"57553297CE2449378E28627D96D829A9","D03","OSBS","OSBS_023","H3","2013-07-13","MAM.OSBS.2013.07",6,,0
"F96F7BCABB624BFBBDCA92484ACD7F9A","D03","OSBS","OSBS_023","H4","2013-07-13","MAM.OSBS.2013.07",6,,0
"EAFDBCD9F5C24770858AACE4F8D135E2","D03","OSBS","OSBS_023","H5","2013-07-13","MAM.OSBS.2013.07",6,,0
"1A5725369C364AB580757C0DD14E3C36","D03","OSBS","OSBS_023","H6","2013-07-13","MAM.OSBS.2013.07",6,,0
"183039BA4FC3487F98206B9C20C77A3C","D03","OSBS","OSBS_023","H7","2013-07-13","MAM.OSBS.2013.07",6,,0
"047814728F844B1CA3231DE29C300579","D03","OSBS","OSBS_023","H8","2013-07-13","MAM.OSBS.2013.07",6,,0
"A5DB45792E6B4B249B3555EF864D2590","D03","OSBS","OSBS_023","H9","2013-07-13","MAM.OSBS.2013.07",6,,0
"A34B93D2B1CB44F3B23076D25BED0DB3","D03","OSBS","OSBS_023","A10","2013-07-13","MAM.OSBS.2013.07",6,,0
"CFB338325D894268B6DD35DC70854669","D03","OSBS","OSBS_023","J1","2013-07-13","MAM.OSBS.2013.07",6,,0
"5776C70951F045C8ACCF77F663343781","D03","OSBS","OSBS_023","J2","2013-07-13","MAM.OSBS.2013.07",6,,0
"68399E62AB584632B88D9787D7B8B27A","D03","OSBS","OSBS_023","J3","2013-07-13","MAM.OSBS.2013.07",6,,0
"687D7AC72A0745B1AC947861E02A792F","D03","OSBS","OSBS_023","J4","2013-07-13","MAM.OSBS.2013.07",6,,0
"630A4948634740D9A643B41E7F0F78A7","D03","OSBS","OSBS_023","J9","2013-07-13","MAM.OSBS.2013.07",6,,0
"1C72865F424A46F6B8DD34238E125268","D03","OSBS","OSBS_023","J5","2013-07-13","MAM.OSBS.2013.07",6,,0
"7D61D97665B2432F92B9B23E92F47303","D03","OSBS","OSBS_023","J6","2013-07-13","MAM.OSBS.2013.07",6,,0
"70C1430571F74CD4A276FEEC757314E6","D03","OSBS","OSBS_023","J7","2013-07-13","MAM.OSBS.2013.07",6,,0
"C5606A134CE34AC3830BA8C70D85D93E","D03","OSBS","OSBS_023","J8","2013-07-13","MAM.OSBS.2013.07",6,,0
"91381DE4152846FEA6D4498253575569","D03","OSBS","OSBS_023","H10","2013-07-13","MAM.OSBS.2013.07",6,,0
"08D898C095814D37AEB98D987B2251B3","D03","OSBS","OSBS_023","J10","2013-07-13","MAM.OSBS.2013.07",6,,0
"4DB40EDB58A94D14868D57680AE86C1E","D03","OSBS","OSBS_023","G10","2013-07-13","MAM.OSBS.2013.07",6,,0
"677AF0BEEA244A809D73B5942E6F7F13","D03","OSBS","OSBS_023","F10","2013-07-13","MAM.OSBS.2013.07",6,,0
"192045A945B547FB84FD45F189D1E831","D03","OSBS","OSBS_023","I10","2013-07-13","MAM.OSBS.2013.07",6,,0
"E36CC98071CF4C879C3EE2AEA66068AE","D03","OSBS","OSBS_023","D10","2013-07-13","MAM.OSBS.2013.07",6,,0
"1E65D7DB1ACC475FBDCA22E07BAE6D0F","D03","OSBS","OSBS_023","B10","2013-07-13","MAM.OSBS.2013.07",6,,0
"21567A54084C45B2B187F8DA1FF3E773","D03","OSBS","OSBS_023","G5","2013-07-13","MAM.OSBS.2013.07",6,,0
"12E0A97FA11A47E487E8B3B7251E2B72","D03","OSBS","OSBS_023","G4","2013-07-13","MAM.OSBS.2013.07",6,,0
"D140260280CC4112AE3DBC1BC3FA3705","D03","OSBS","OSBS_023","G1","2013-07-13","MAM.OSBS.2013.07",6,,0
"14076AAACCCE400DAAB6C1859FDE5842","D03","OSBS","OSBS_023","F9","2013-07-13","MAM.OSBS.2013.07",5,,0
"BDC0CC0BD701475CAC9BD0B098B9CF49","D03","OSBS","OSBS_023","F8","2013-07-13","MAM.OSBS.2013.07",6,,0
